date,year,month,month_name,dia,valle_bravo_mm3,valle_bravo_pct,valle_bravo_lluvia,villa_victoria_mm3,villa_victoria_pct,villa_victoria_lluvia,el_bosque_mm3,el_bosque_pct,el_bosque_lluvia,total_mm3,total_pct,source_pdf
2019-01-26,2019,1,ENERO,26,172.404,92.82,0.0,376.94,95.58,0.0,179.176,88.53,0.0,728520000,93.1,Reporte_completo_de_enero_2019.pdf
2019-01-27,2019,1,ENERO,27,172.108,92.67,0.0,376.166,95.38,0.0,178.96,88.42,0.0,727234000,92.93,Reporte_completo_de_enero_2019.pdf
2019-01-28,2019,1,ENERO,28,171.811,92.51,0.0,375.588,95.23,0.0,178.42,88.15,0.0,725819000,92.75,Reporte_completo_de_enero_2019.pdf
2019-01-29,2019,1,ENERO,29,171.515,92.35,0.0,374.822,95.04,0.0,178.096,87.99,0.0,724433000,92.58,Reporte_completo_de_enero_2019.pdf
2019-01-30,2019,1,ENERO,30,171.219,92.19,0.0,374.061,94.85,0.0,177.556,87.73,0.0,722836000,92.37,Reporte_completo_de_enero_2019.pdf
2019-01-31,2019,1,ENERO,31,170.923,92.03,0.0,393.961,99.89,0.0,177.124,87.51,0.0,742008000,94.82,Reporte_completo_de_enero_2019.pdf
2019-10-01,2019,10,OCTUBRE,1,146.441,78.85,5.0,320.474,81.26,2.0,165.296,81.67,9.7,632211000,80.79,Reporte_completo_de_octubre_de_2019.pdf
2019-10-03,2019,10,OCTUBRE,3,146.716,78.99,10.0,322.624,81.8,5.0,167.4,82.71,7.5,636740000,81.37,Reporte_completo_de_octubre_de_2019.pdf
2019-10-04,2019,10,OCTUBRE,4,147.216,79.26,1.0,323.803,82.1,5.0,168.4,83.2,0.0,639419000,81.71,Reporte_completo_de_octubre_de_2019.pdf
2019-10-05,2019,10,OCTUBRE,5,147.541,79.44,0.0,324.714,82.33,0.0,169.5,83.75,0.0,641755000,82.01,Reporte_completo_de_octubre_de_2019.pdf
2019-10-06,2019,10,OCTUBRE,6,147.216,79.26,0.0,324.93,82.39,0.0,170.5,84.24,0.0,642646000,82.13,Reporte_completo_de_octubre_de_2019.pdf
2019-10-07,2019,10,OCTUBRE,7,146.991,79.14,0.0,325.142,82.44,0.0,171.1,84.54,0.0,643233000,82.2,Reporte_completo_de_octubre_de_2019.pdf
2019-10-08,2019,10,OCTUBRE,8,146.716,78.99,0.0,325.35,82.49,0.0,171.4,84.68,0.0,643466000,82.23,Reporte_completo_de_octubre_de_2019.pdf
2019-10-09,2019,10,OCTUBRE,9,146.716,78.99,0.0,325.759,82.6,0.0,171.5,84.73,0.0,643975000,82.29,Reporte_completo_de_octubre_de_2019.pdf
2019-10-10,2019,10,OCTUBRE,10,147.216,79.26,9.0,326.944,82.9,10.0,171.9,84.93,0.0,646060000,82.56,Reporte_completo_de_octubre_de_2019.pdf
2019-10-11,2019,10,OCTUBRE,11,146.991,79.14,0.0,327.899,83.14,0.0,172.2,85.08,0.0,647090000,82.69,Reporte_completo_de_octubre_de_2019.pdf
2019-10-12,2019,10,OCTUBRE,12,146.991,79.14,1.0,328.462,83.28,3.0,172.3,85.13,0.0,647753000,82.78,Reporte_completo_de_octubre_de_2019.pdf
2019-10-13,2019,10,OCTUBRE,13,147.541,79.44,5.0,329.019,83.42,7.1,172.7,85.33,42.8,649260000,82.97,Reporte_completo_de_octubre_de_2019.pdf
2019-10-14,2019,10,OCTUBRE,14,147.541,79.44,0.0,329.754,83.61,0.0,172.9,85.42,0.0,650195000,83.09,Reporte_completo_de_octubre_de_2019.pdf
2019-10-15,2019,10,OCTUBRE,15,147.216,79.26,0.0,330.118,83.7,0.0,173.1,85.52,5.6,650434000,83.12,Reporte_completo_de_octubre_de_2019.pdf
2019-10-16,2019,10,OCTUBRE,16,147.541,79.44,12.0,330.84,83.89,8.0,173.3,85.62,8.0,651681000,83.28,Reporte_completo_de_octubre_de_2019.pdf
2019-10-17,2019,10,OCTUBRE,17,148.091,79.73,14.0,332.267,84.25,18.7,173.8,85.87,13.0,654158000,83.6,Reporte_completo_de_octubre_de_2019.pdf
2019-10-18,2019,10,OCTUBRE,18,148.091,79.73,2.0,333.672,84.6,5.0,174.3,86.12,4.5,656063000,83.84,Reporte_completo_de_octubre_de_2019.pdf
2019-10-20,2019,10,OCTUBRE,20,147.816,79.59,5.0,336.261,85.26,41.0,176.3,87.1,37.0,660377000,84.39,Reporte_completo_de_octubre_de_2019.pdf
2019-10-21,2019,10,OCTUBRE,21,147.541,79.44,0.0,337.282,85.52,5.7,177.232,87.57,1.0,662055000,84.61,Reporte_completo_de_octubre_de_2019.pdf
2019-10-22,2019,10,OCTUBRE,22,147.541,79.44,0.0,338.129,85.73,0.0,177.88,87.89,0.0,663550000,84.8,Reporte_completo_de_octubre_de_2019.pdf
2019-10-23,2019,10,OCTUBRE,23,148.091,79.73,17.0,340.142,86.25,28.5,178.528,88.21,0.0,666761000,85.21,Reporte_completo_de_octubre_de_2019.pdf
2019-10-24,2019,10,OCTUBRE,24,147.816,79.59,0.0,341.969,86.71,0.0,179.284,88.58,0.0,669069000,85.5,Reporte_completo_de_octubre_de_2019.pdf
2019-10-25,2019,10,OCTUBRE,25,147.816,79.59,10.0,342.794,86.92,11.2,179.932,88.9,0.0,670542000,85.69,Reporte_completo_de_octubre_de_2019.pdf
2019-10-26,2019,10,OCTUBRE,26,147.541,79.44,0.0,343.78,87.17,17.0,180.58,89.22,0.0,671901000,85.86,Reporte_completo_de_octubre_de_2019.pdf
2019-10-27,2019,10,OCTUBRE,27,147.541,79.44,3.0,344.925,87.46,0.0,181.228,89.54,0.0,673694000,86.09,Reporte_completo_de_octubre_de_2019.pdf
2019-10-28,2019,10,OCTUBRE,28,147.216,79.26,1.5,345.901,87.71,7.0,181.66,89.75,1.5,674777000,86.23,Reporte_completo_de_octubre_de_2019.pdf
2019-10-30,2019,10,OCTUBRE,30,148.091,79.73,14.0,347.522,88.12,7.0,182.848,90.34,2.5,678461000,86.7,Reporte_completo_de_octubre_de_2019.pdf
